days,Date,Aargau@Switzerland,Appenzell Ausserrhoden@Switzerland,Appenzell Innerrhoden@Switzerland,Basel City@Switzerland,Basel Country@Switzerland,Bern@Switzerland,Fribourg@Switzerland,Geneva@Switzerland,Glarus@Switzerland,Graubünden@Switzerland,Jura@Switzerland,Liechtenstein@Switzerland,Lucerne@Switzerland,Neuchâtel@Switzerland,Nidwalden@Switzerland,Obwalden@Switzerland,Schaffhausen@Switzerland,Schwyz@Switzerland,Solothurn@Switzerland,St. Gallen@Switzerland,Thurgau@Switzerland,Ticino@Switzerland,Uri@Switzerland,Valais@Switzerland,Vaud@Switzerland,Zug@Switzerland,Zurich@Switzerland,Abruzzo@Italy,Basilicata@Italy,Bolzano@Italy,Calabria@Italy,Campania@Italy,Emilia-Romagna@Italy,Friuli Venezia Giulia@Italy,Lazio@Italy,Liguria@Italy,Lombardia@Italy,Marche@Italy,Molise@Italy,Piemonte@Italy,Puglia@Italy,Sardegna@Italy,Sicilia@Italy,Toscana@Italy,Trento@Italy,Umbria@Italy,Valle d'Aosta@Italy,Veneto@Italy,Agder@Norway,Innlandet@Norway,Møre og Romsdal@Norway,Nordland@Norway,Oslo@Norway,Rogaland@Norway,Troms og Finnmark@Norway,Trøndelag@Norway,Vestfold og Telemark@Norway,Vestland@Norway,Viken@Norway,Ahvenanmaa@Finland,Etelä-Karjala@Finland,Etelä-Pohjanmaa@Finland,Etelä-Savo@Finland,HUS@Finland,Itä-Savo@Finland,Kainuu@Finland,Kanta-Häme@Finland,Keski-Pohjanmaa@Finland,Keski-Suomi@Finland,Kymenlaakso@Finland,Lappi@Finland,Länsi-Pohja@Finland,Pirkanmaa@Finland,Pohjois-Karjala@Finland,Pohjois-Pohjanmaa@Finland,Pohjois-Savo@Finland,Päijät-Häme@Finland,Satakunta@Finland,Vaasa@Finland,Varsinais-Suomi@Finland,West North@Finland,Alba@Romania,Arad@Romania,Argeș@Romania,Bacău@Romania,Bihor@Romania,Bistrița-Năsăud@Romania,Botoșani@Romania,Brașov@Romania,Brăila@Romania,București@Romania,Buzău@Romania,Caraș-Severin@Romania,Cluj@Romania,Costanza@Romania,Covasna@Romania,Călărași@Romania,Dolj@Romania,Dâmbovița@Romania,Galați@Romania,Giurgiu@Romania,Gorj@Romania,Harghita@Romania,Hunedoara@Romania,Ialomița@Romania,Iași@Romania,Ilfov@Romania,Maramureș@Romania,Mehedinți@Romania,Mureș@Romania,Neamț@Romania,Olt@Romania,Prahova@Romania,Satu Mare@Romania,Sibiu@Romania,Suceava@Romania,Sălaj@Romania,Teleorman@Romania,Timiș@Romania,Tulcea@Romania,Vaslui@Romania,Vrancea@Romania,Vâlcea@Romania,Alentejo@Portugal,Algarve@Portugal,Açores@Portugal,Centro@Portugal,Lisbon@Portugal,Madeira@Portugal,Norte@Portugal,Andalucía@Spain,Aragón@Spain,Canarias@Spain,Cantabria@Spain,Castilla y León@Spain,Castilla-La Mancha@Spain,Cataluña@Spain,Ciudad Autónoma de Ceuta@Spain,Ciudad Autónoma de Melilla@Spain,Comunidad Foral de Navarra@Spain,Comunidad Valenciana@Spain,Comunidad de Madrid@Spain,Extremadura@Spain,Galicia@Spain,Illes Balears@Spain,La Rioja@Spain,País Vasco@Spain,Principado de Asturias@Spain,Región de Murcia@Spain,Ayrshire and Arran@United Kingdom,Borders@United Kingdom,Dumfries and Galloway@United Kingdom,East of England@United Kingdom,England@United Kingdom,Fife@United Kingdom,Forth Valley@United Kingdom,Grampian@United Kingdom,Greater Glasgow and Clyde@United Kingdom,Highland@United Kingdom,Lanarkshire@United Kingdom,London@United Kingdom,Lothian@United Kingdom,Midlands@United Kingdom,North East and Yorkshire@United Kingdom,North West@United Kingdom,Northern Ireland@United Kingdom,Orkney@United Kingdom,Scotland@United Kingdom,Shetland@United Kingdom,South East@United Kingdom,South West@United Kingdom,Tayside@United Kingdom,Wales@United Kingdom,Baden-Württemberg@Germany,Bayern@Germany,Berlin@Germany,Brandenburg@Germany,Bremen@Germany,Hamburg@Germany,Hessen@Germany,Mecklenburg-Vorpommern@Germany,Niedersachsen@Germany,Nordrhein-Westfalen@Germany,Rheinland-Pfalz@Germany,Saarland@Germany,Sachsen@Germany,Sachsen-Anhalt@Germany,Schleswig Holstein@Germany,Thüringen@Germany,Banská Bystrica@Slovakia,Bratislava@Slovakia,Košice@Slovakia,Nitra@Slovakia,Prešov@Slovakia,Trencín@Slovakia,Trnava@Slovakia,Zilina@Slovakia,Baranya@Hungary,Borsod-Abaúj-Zemplén@Hungary,Budapest@Hungary,Bács-Kiskun@Hungary,Békés@Hungary,Csongrád@Hungary,Fejér@Hungary,Győr-Moson-Sopron@Hungary,Hajdú-Bihar@Hungary,Heves@Hungary,Hungary@Hungary,Jász-Nagykun-Szolnok@Hungary,Komárom-Esztergom@Hungary,Nógrád@Hungary,Pest@Hungary,Somogy@Hungary,Szabolcs-Szatmár-Bereg@Hungary,Tolna@Hungary,Vas@Hungary,Veszprém@Hungary,Zala@Hungary,Bjelovarsko-bilogorska@Croatia,Brodsko-Posavska@Croatia,Dubrovačko-neretvanska@Croatia,Grad Zagreb@Croatia,Istarska@Croatia,Karlovačka@Croatia,Koprivničko-križevačka@Croatia,Krapinsko-zagorska županija@Croatia,Ličko-senjska@Croatia,Međimurska@Croatia,Osječko-baranjska@Croatia,Požeško-slavonska@Croatia,Primorsko-Goranska@Croatia,Sisačko-moslavačka@Croatia,Splitsko-Dalmatinska@Croatia,Varaždinska@Croatia,Virovitičko-podravska@Croatia,Vukovarsko-srijemska@Croatia,Zadarska@Croatia,Zagrebačka@Croatia,Šibensko-kninska@Croatia,Blagoevgrad@Bulgaria,Burgas@Bulgaria,Dobrich@Bulgaria,Gabrovo@Bulgaria,Haskovo@Bulgaria,Kardzhali@Bulgaria,Kyustendil@Bulgaria,Lovech@Bulgaria,Montana@Bulgaria,Pazardzhik@Bulgaria,Pernik@Bulgaria,Pleven@Bulgaria,Plovdiv@Bulgaria,Razgrad@Bulgaria,Ruse@Bulgaria,Shumen@Bulgaria,Silistra@Bulgaria,Sliven@Bulgaria,Smolyan@Bulgaria,Sofia City@Bulgaria,Stara Zagora@Bulgaria,Targovishte@Bulgaria,Varna@Bulgaria,Veliko Tarnovo@Bulgaria,Vidin@Bulgaria,Vratsa@Bulgaria,Yambol@Bulgaria,Blekinge@Sweden,Dalarna@Sweden,Gotland@Sweden,Gävleborg@Sweden,Halland@Sweden,Jämtland@Sweden,Jönköping@Sweden,Kalmar@Sweden,Kronoberg@Sweden,Norrbotten@Sweden,Skåne@Sweden,Stockholm@Sweden,Södermanland@Sweden,Uppsala@Sweden,Värmland@Sweden,Västerbotten@Sweden,Västernorrland@Sweden,Västmanland@Sweden,Västra Götaland@Sweden,Örebro@Sweden,Östergötland@Sweden,Bretagne@France,Corse@France,Guadeloupe@France,Guyane@France,La Réunion@France,Martinique@France,Mayotte@France,Normandie@France,Provence-Alpes-Côte d'Azur@France,Brussels@Belgium,Flanders@Belgium,Wallonia@Belgium,Burgenland@Austria,Kärnten@Austria,Niederösterreich@Austria,Oberösterreich@Austria,Salzburg@Austria,Steiermark@Austria,Tirol@Austria,Vorarlberg@Austria,Wien@Austria,Cyprus@Cyprus,Dolnośląskie@Poland,Kujawsko-pomorskie@Poland,Lubelskie@Poland,Lubuskie@Poland,Mazowieckie@Poland,Małopolskie@Poland,Opolskie@Poland,Podkarpackie@Poland,Podlaskie@Poland,Pomorskie@Poland,Warmińsko-mazurskie@Poland,Wielkopolskie@Poland,Zachodniopomorskie@Poland,Łódzkie@Poland,Śląskie@Poland,Świętokrzyskie@Poland,Drenthe@Netherlands,Flevoland@Netherlands,Friesland@Netherlands,Gelderland@Netherlands,Groningen@Netherlands,Limburg@Netherlands,North Brabant@Netherlands,North Holland@Netherlands,Overijssel@Netherlands,South Holland@Netherlands,Utrecht@Netherlands,Zeeland@Netherlands,East Iceland@Iceland,Greater Reykjavík@Iceland,Northeast Iceland@Iceland,Northwest Iceland@Iceland,South Iceland@Iceland,Suðurnes Peninsula@Iceland,West Fjords@Iceland,West Iceland@Iceland,Estonia@Estonia,Faroe@Denmark,Greenland@Denmark,Hovedstaden@Denmark,Midtjylland@Denmark,Nordjylland@Denmark,Sjælland@Denmark,Syddanmark@Denmark,Gorenjske@Slovenia,Osrednjeslovenske@Slovenia,Podravske@Slovenia,Pomurske@Slovenia,Posavske@Slovenia,Primorsko-notranjske@Slovenia,Savinjske@Slovenia,Zasavske@Slovenia,Ireland@Ireland,Jihoceský@Czech Republic,Jihomoravský@Czech Republic,Karlovarský@Czech Republic,Královéhradecký@Czech Republic,Liberecký@Czech Republic,Moravskoslezský@Czech Republic,Olomoucký@Czech Republic,Pardubický@Czech Republic,Plzenský@Czech Republic,Prague@Czech Republic,Stredoceský@Czech Republic,Vysocina@Czech Republic,Zlínský@Czech Republic,Ústecký@Czech Republic,Latvia@Latvia,Lithuania@Lithuania,Luxembourg@Luxembourg,Malta@Malta,Montenegro@Montenegro,North Macedonia@North Macedonia,Serbia@Serbia,Turkey@Turkey,TOT
76.14230127848805,2020-10-29 03:24:54.830461,31,0,3,1,3,103,308,146,0,2,172,60,5,50,7,1,4,0,1,15,0,0,0,6,372,23,48,49,438,10,288,1791,431,107,311,1527,1284,119,2,193,1561,160,717,492,2741,56,19,326,1,9,2,0,52,63,0,0,0,2372,3863,0,0,0,111,41,4,48,0,0,105,45,0,0,243,30,37,0,148,22,0,0,0,24,48,5,188,34,33,13,43,30,276,10,253,43,61,61,6,26,39,13,58,5,103,16,76,60,58,37,4,18,73,5,32,19,63,129,12,179,38,8,53,3,33,9,12,1,2509,909,3,2565,3788,117,1871,709,1842,5096,1842,52,264,1024,2289,8469,1563,691,612,220,1176,303,8931,365,42,52,748,4661,84,793,0,6756,591,1632,2294,415,3013,13797,10314,461,0,0,3,1116,426,3,8925,331,708,158,5,12,261,27,19,53,90,18,2,332,4,8,27,492,188,70,1575,86,3,6,422,1075,1067,14067,908,275,1130,1497,1275,2021,686,0,498,623,366,5169,541,1721,566,344,1075,550,609,20,390,53,3,1,43,35,49,8,3,102,108,14,231,5,85,11,40,37,23,28,513,3,0,4,205,462,0,38,5,0,0,3,22,13,1,2,45,1,29,15,2,5,0,0,0,0,0,21,0,3,11,130,32,0,2,0,10,6,0,1,0,0,0,5,5,391,1,0,0,0,0,0,0,0,0,0,214,625,244,140,0,452,17,2,58,257,888,938,1,13,13,36,11,30,73,6,40,27,55,13,30,3,9,15,13,4,80,1,540,35,36,151,930,47,2529,951,3,0,3,0,0,22,0,0,7,340,0,0,0,0,0,0,0,0,6,5,104,0,0,13,1,353,1143,1946,1436,1653,1402,103,294,753,1787,5650,7710,776,304,790,22,27,0,20,4326,126,16,3590,
76.24235686492496,2020-10-29 05:48:59.633130,31,0,3,1,3,103,309,147,0,2,174,60,5,50,7,1,4,0,1,15,0,0,0,6,373,23,48,49,441,10,290,1798,432,107,311,1536,1287,120,2,193,1569,161,720,493,2762,56,19,327,1,9,2,0,52,63,0,0,0,2391,3894,0,0,0,112,41,5,48,0,0,106,46,0,0,245,30,37,0,150,22,0,0,0,24,49,5,188,34,33,13,43,30,276,10,255,43,61,61,6,26,39,13,58,5,104,16,76,61,58,37,4,18,73,5,32,19,63,129,12,179,38,8,53,3,33,9,12,1,2530,911,3,2577,3798,117,1877,711,1847,5118,1843,52,266,1027,2295,8485,1570,693,613,220,1177,304,8975,368,42,52,751,4701,85,799,0,6805,596,1643,2303,417,3015,13885,10371,463,0,0,3,1120,428,3,8997,331,709,158,5,12,262,27,19,53,90,18,2,333,4,8,27,496,188,71,1588,87,3,6,424,1083,1076,14161,916,277,1139,1509,1286,2037,692,0,503,629,369,5209,545,1735,571,347,1084,555,613,20,392,53,3,1,43,35,49,8,3,103,108,14,232,5,85,11,40,37,23,28,517,3,0,4,207,466,0,38,5,0,0,3,22,13,1,2,46,1,29,15,2,5,0,0,0,0,0,21,0,3,11,131,32,0,2,0,10,6,0,1,0,0,0,5,5,394,1,0,0,0,0,0,0,0,0,0,214,626,244,141,0,454,17,2,58,257,895,940,1,13,13,36,11,30,73,6,40,27,55,13,30,3,9,15,13,4,80,1,542,35,36,151,933,47,2539,955,3,0,3,0,0,22,0,0,7,341,0,0,0,0,0,0,0,0,6,5,104,0,0,13,1,354,1150,1958,1447,1664,1413,103,296,757,1799,5681,7762,781,305,795,22,27,0,20,4348,126,16,3596,
76.34241245136188,2020-10-29 08:13:04.435798,31,0,3,1,3,103,310,147,0,2,175,61,5,50,7,1,4,0,1,15,0,0,0,6,374,23,48,49,444,10,291,1805,433,108,311,1544,1291,120,2,194,1578,161,723,495,2782,56,19,327,1,9,2,0,53,64,0,0,0,2411,3925,0,0,0,113,41,5,48,0,0,107,46,0,0,247,30,37,0,151,22,0,0,0,24,49,5,188,34,33,13,43,30,276,10,256,43,61,61,6,26,39,13,58,5,104,16,76,61,58,37,4,18,73,5,32,19,63,129,12,180,38,8,53,3,33,9,12,1,2552,914,3,2590,3808,117,1883,713,1851,5139,1845,52,267,1030,2300,8500,1577,694,613,221,1179,305,9019,370,42,52,754,4742,85,806,0,6855,601,1655,2313,419,3017,13973,10429,464,0,0,3,1123,429,3,9070,331,710,158,5,12,263,27,19,53,90,18,2,335,4,8,27,500,189,71,1601,87,3,6,427,1092,1085,14255,924,279,1149,1521,1296,2053,698,0,507,634,372,5250,550,1749,576,349,1093,559,618,20,394,53,3,1,43,35,49,8,3,103,109,14,232,5,86,11,40,37,23,28,521,3,0,4,208,469,0,38,5,0,0,3,22,13,1,2,46,1,29,15,2,4,0,0,0,0,0,21,0,3,11,132,32,0,2,0,10,6,0,1,0,0,0,5,5,396,1,0,0,0,0,0,0,0,0,0,214,627,244,142,0,456,17,2,58,258,901,943,1,13,13,36,11,30,72,6,40,28,55,13,30,3,9,15,13,4,81,1,545,35,36,152,936,47,2549,960,3,0,3,0,0,22,0,0,7,343,0,0,0,0,0,0,0,0,6,5,104,0,0,14,1,354,1157,1969,1458,1677,1423,103,297,762,1812,5713,7814,785,307,800,22,27,0,20,4371,126,16,3601,
76.44246803779878,2020-10-29 10:37:09.238466,31,0,3,1,3,103,312,147,0,2,177,61,5,50,7,1,4,0,1,15,0,0,0,6,375,23,48,49,448,10,292,1813,434,108,312,1553,1295,120,2,194,1586,161,726,496,2803,56,19,328,1,9,2,0,53,64,0,0,0,2431,3956,0,0,0,114,41,5,49,0,0,107,47,0,0,249,30,38,0,152,22,0,0,0,24,49,5,189,34,33,13,43,30,277,10,257,43,61,61,6,26,39,13,58,5,105,16,76,61,58,37,4,18,74,5,32,19,63,130,13,181,38,8,53,3,33,9,12,1,2574,916,3,2602,3818,117,1889,716,1856,5161,1846,52,268,1034,2306,8515,1584,695,614,221,1180,306,9062,373,42,53,756,4784,86,812,0,6905,606,1666,2322,422,3018,14061,10487,466,0,0,3,1127,430,3,9144,331,711,158,5,12,263,27,19,53,90,18,2,336,4,8,27,505,189,71,1614,87,3,6,430,1101,1094,14350,931,282,1158,1534,1307,2070,703,0,511,639,375,5291,555,1763,580,352,1102,564,622,20,396,53,3,1,43,35,49,8,3,104,109,14,232,5,86,11,40,37,23,29,525,3,0,4,210,473,0,39,5,0,0,3,22,13,1,2,46,1,29,16,2,4,0,0,0,0,0,21,0,3,11,133,32,0,2,0,10,6,0,1,0,0,0,5,5,399,1,0,0,0,0,0,0,0,0,0,214,628,244,143,0,458,17,2,58,259,908,946,1,13,13,36,11,30,72,6,40,28,55,13,30,3,9,15,13,4,81,1,547,35,36,152,938,47,2559,965,3,0,3,0,0,22,0,0,7,345,0,0,0,0,0,0,0,0,6,5,105,0,0,14,1,355,1164,1981,1469,1689,1434,103,299,766,1824,5744,7867,790,308,805,22,27,0,20,4393,126,16,3606,
76.54252362423568,2020-10-29 13:01:14.041134,31,0,3,1,3,104,313,148,0,2,178,62,5,51,7,1,4,0,1,15,0,0,0,6,376,23,48,49,451,10,294,1820,435,108,312,1562,1299,121,2,194,1595,162,729,498,2824,56,19,328,1,9,2,0,53,64,0,0,0,2451,3988,0,0,0,115,41,5,49,0,0,108,47,0,0,251,31,38,0,154,23,0,0,0,24,49,5,189,34,33,13,43,30,277,10,258,43,61,61,6,26,39,13,59,5,105,16,76,61,59,37,4,18,74,5,32,19,63,130,13,182,38,8,53,3,33,9,12,1,2596,919,3,2615,3828,116,1895,718,1860,5182,1848,52,269,1037,2312,8531,1591,696,615,221,1181,307,9107,375,43,53,759,4825,86,819,0,6955,611,1677,2331,424,3020,14150,10545,467,0,0,3,1131,431,3,9218,331,712,159,5,12,264,27,19,53,89,18,2,338,4,8,27,509,190,71,1628,88,3,6,433,1110,1104,14445,939,284,1168,1546,1318,2086,709,0,516,644,378,5333,559,1778,585,355,1110,569,627,20,398,53,3,1,43,36,50,8,3,104,110,14,233,5,87,11,40,37,23,29,529,3,0,4,211,476,0,39,5,0,0,3,23,13,1,2,47,1,29,16,2,4,0,0,0,0,0,21,0,3,11,134,32,0,2,0,10,6,0,1,0,0,0,5,5,402,1,0,0,0,0,0,0,0,0,0,215,629,245,143,0,460,17,2,58,260,915,949,1,13,13,36,11,30,72,6,40,28,55,13,30,3,9,15,13,4,81,1,549,35,36,152,941,47,2569,969,3,0,3,0,0,23,0,0,7,346,0,0,0,0,0,0,0,0,6,5,105,0,0,14,1,356,1172,1993,1480,1701,1445,104,300,770,1837,5776,7920,794,310,810,22,27,0,20,4416,126,16,3611,
76.6425792106726,2020-10-29 15:25:18.843802,31,0,3,1,3,104,314,148,0,2,180,62,5,51,7,1,4,0,1,15,0,0,0,6,377,23,47,49,455,10,295,1828,436,109,313,1571,1302,121,2,195,1604,162,733,499,2845,56,19,329,1,9,2,0,53,65,0,0,0,2471,4019,0,0,0,116,41,5,49,0,0,109,48,0,0,253,31,38,0,155,23,0,0,0,24,49,5,190,34,33,13,43,30,277,10,259,43,61,62,6,26,39,13,59,5,106,16,76,61,59,37,4,18,74,5,32,19,64,130,13,183,38,8,53,3,33,9,12,1,2619,922,3,2628,3838,116,1901,721,1864,5204,1849,52,271,1040,2317,8546,1598,697,616,222,1182,308,9151,378,43,54,762,4867,87,826,0,7005,616,1689,2341,426,3021,14239,10604,469,0,0,3,1134,433,3,9292,331,713,159,5,13,265,27,19,53,89,18,2,339,4,8,27,514,191,71,1641,88,3,6,435,1119,1113,14541,947,287,1177,1558,1328,2102,715,0,520,650,382,5374,564,1792,590,359,1119,574,632,20,400,53,3,1,44,36,50,8,3,105,110,14,233,5,87,11,40,37,23,29,532,3,0,4,213,480,0,39,5,0,0,3,23,13,1,2,47,1,29,16,2,4,0,0,0,0,0,21,0,3,11,135,32,0,2,0,10,6,0,1,0,0,0,5,5,404,1,0,0,0,0,0,0,0,0,0,215,630,245,144,0,461,17,2,58,261,922,952,1,13,13,37,11,30,72,6,40,28,55,13,30,3,9,15,13,4,81,1,552,35,36,152,944,47,2579,974,3,0,3,0,0,23,0,0,7,348,0,0,0,0,0,0,0,0,6,5,106,0,0,14,1,356,1179,2005,1491,1713,1455,104,302,775,1849,5808,7973,798,312,815,22,27,0,20,4438,126,16,3616,
76.74263479710952,2020-10-29 17:49:23.646470,31,0,3,1,3,104,315,148,0,2,181,63,5,51,7,1,4,0,1,15,0,0,0,6,378,23,47,49,458,10,297,1835,437,109,313,1580,1306,122,2,195,1613,162,736,501,2866,57,19,329,1,9,2,0,53,65,0,0,0,2491,4051,0,0,0,117,41,5,50,0,0,109,48,0,0,256,31,38,0,156,23,0,0,0,24,49,5,190,33,33,13,43,30,277,10,260,43,61,62,6,26,39,13,59,5,106,16,76,62,59,37,4,18,74,5,32,19,64,131,13,183,38,8,53,3,33,9,12,1,2641,924,3,2641,3848,116,1907,723,1869,5225,1851,53,272,1043,2323,8562,1605,699,617,222,1184,309,9195,380,43,54,764,4909,87,832,0,7056,621,1700,2350,429,3023,14329,10662,470,0,0,3,1138,434,3,9367,332,714,159,5,13,266,27,19,53,89,18,2,341,4,8,27,518,191,72,1655,88,3,6,438,1128,1122,14637,955,289,1187,1570,1339,2119,721,0,524,655,385,5416,569,1807,595,362,1128,578,636,20,402,53,3,1,44,36,50,8,3,105,110,14,233,5,88,11,40,37,23,29,536,3,0,4,215,483,0,39,5,0,0,3,23,13,1,2,47,1,29,16,2,4,0,0,0,0,0,21,0,3,11,136,32,0,2,0,10,6,0,1,0,0,0,5,5,407,1,0,0,0,0,0,0,0,0,0,215,631,245,145,0,463,17,2,58,261,929,955,1,13,13,37,11,30,72,6,40,28,55,13,30,3,9,15,13,5,81,1,554,35,36,152,946,47,2590,979,3,0,3,0,0,23,0,0,7,350,0,0,0,0,0,0,0,0,6,5,106,0,0,14,1,357,1186,2016,1503,1725,1466,104,303,779,1862,5840,8027,803,313,820,22,27,0,20,4461,126,15,3622,
76.84269038354643,2020-10-29 20:13:28.449138,31,0,3,1,3,105,317,149,0,2,183,63,5,51,7,1,4,0,1,15,0,0,0,6,379,23,47,49,462,10,298,1843,438,109,313,1589,1310,122,2,196,1622,163,739,502,2887,57,19,330,1,9,2,0,53,65,0,0,0,2511,4083,0,0,0,118,41,5,50,0,0,110,48,0,0,258,31,39,0,158,23,0,0,0,24,49,5,190,33,33,13,43,30,277,10,261,43,62,62,6,26,39,13,59,5,106,16,77,62,59,37,4,18,74,5,32,19,64,131,13,184,38,8,53,3,33,9,12,1,2664,927,3,2653,3858,116,1913,725,1873,5247,1852,53,273,1046,2329,8577,1612,700,618,222,1185,310,9239,383,43,54,767,4952,88,839,0,7107,626,1712,2360,431,3025,14420,10721,472,0,0,3,1142,435,3,9443,332,715,159,5,13,267,27,19,53,89,18,2,342,4,8,27,522,192,72,1668,89,3,6,441,1137,1132,14733,963,292,1196,1583,1350,2136,727,0,529,661,388,5458,574,1821,600,365,1137,583,641,20,404,53,3,1,44,36,50,8,3,106,111,14,234,5,88,11,41,37,23,29,540,3,0,4,216,487,0,39,5,0,0,3,23,13,1,2,47,1,29,16,2,4,0,0,0,0,0,21,0,3,11,137,32,0,2,0,10,6,0,1,0,0,0,5,5,410,1,0,0,0,0,0,0,0,0,0,215,632,245,146,0,465,17,2,58,262,936,957,1,13,13,37,11,30,72,6,40,28,55,13,30,3,9,15,13,5,82,1,556,35,36,152,949,47,2600,983,3,0,3,0,0,23,0,0,7,352,0,0,0,0,0,0,0,0,6,5,107,0,0,14,1,357,1193,2028,1514,1738,1477,104,305,784,1875,5872,8080,807,315,826,22,27,0,20,4484,126,15,3627,
76.94274596998332,2020-10-29 22:37:33.251807,31,0,3,1,3,105,318,149,0,2,185,64,5,51,7,1,4,0,1,15,0,0,0,6,380,23,47,49,465,10,300,1850,439,109,314,1598,1314,122,2,196,1631,163,742,504,2908,57,19,330,1,9,2,0,53,66,0,0,0,2532,4116,0,0,0,119,41,5,50,0,0,111,49,0,0,260,32,39,0,159,23,0,0,0,24,49,5,191,33,33,13,43,30,278,10,262,43,62,62,6,26,39,13,59,5,107,16,77,62,59,37,4,18,74,5,32,19,64,131,13,185,38,8,54,3,33,9,12,1,2687,930,3,2666,3868,116,1919,728,1878,5269,1854,53,274,1049,2334,8593,1619,701,619,223,1186,311,9284,385,44,55,770,4995,88,846,0,7159,631,1723,2369,434,3026,14511,10781,473,0,0,3,1146,437,3,9519,332,716,159,5,13,268,27,19,53,89,18,2,344,4,8,27,527,192,72,1682,89,3,6,444,1146,1141,14830,971,294,1206,1595,1361,2152,733,0,533,666,391,5501,578,1836,605,368,1147,588,646,20,406,53,3,1,44,36,50,8,3,106,111,14,234,5,89,11,41,37,23,29,544,3,0,4,218,491,0,40,5,0,0,3,23,13,1,2,48,1,29,16,2,4,0,0,0,0,0,21,0,3,11,138,32,0,2,0,10,6,0,1,0,0,0,5,5,413,1,0,0,0,0,0,0,0,0,0,215,633,246,147,0,467,17,2,59,263,943,960,1,13,13,37,11,30,72,6,40,28,55,13,30,3,9,15,13,5,82,1,559,36,36,153,952,47,2610,988,3,0,3,0,0,23,0,0,7,353,0,0,0,0,0,0,0,0,6,5,107,0,0,14,1,358,1201,2040,1525,1750,1488,105,306,788,1888,5904,8134,812,316,831,22,27,0,20,4507,126,15,3632,
77.04280155642024,2020-10-30 01:01:38.054475,31,0,3,1,3,105,319,149,0,2,186,65,5,51,7,1,4,0,1,15,0,0,0,6,381,23,47,49,469,10,301,1858,440,110,314,1607,1318,123,2,196,1640,163,746,505,2930,57,19,331,1,9,2,0,53,66,0,0,0,2553,4148,0,0,0,120,41,5,51,0,0,112,49,0,0,262,32,39,0,160,24,0,0,0,24,49,5,191,33,33,13,43,30,278,10,263,43,62,62,6,26,39,13,59,5,107,16,77,62,59,37,4,18,74,5,32,19,64,132,13,186,38,8,54,3,33,9,12,1,2710,932,3,2679,3878,115,1925,730,1882,5291,1855,53,275,1052,2340,8608,1626,702,620,223,1188,313,9328,388,44,55,772,5038,89,853,0,7210,637,1735,2379,436,3027,14602,10840,475,0,0,3,1149,438,3,9595,332,717,160,5,13,269,27,19,53,89,18,2,345,4,8,27,532,193,72,1696,89,3,6,446,1156,1151,14927,979,297,1216,1608,1372,2169,739,0,538,672,395,5544,583,1851,609,371,1156,593,650,20,408,53,3,1,44,36,51,8,3,106,112,14,235,5,89,11,41,38,23,29,548,3,0,4,219,494,0,40,5,0,0,3,23,13,1,2,48,1,29,16,2,4,0,0,0,0,0,21,0,3,11,139,32,0,2,0,10,6,0,1,0,0,0,5,5,415,1,0,0,0,0,0,0,0,0,0,216,634,246,147,0,469,17,2,59,264,950,963,1,13,13,37,11,29,72,6,40,28,55,13,30,3,9,15,13,5,82,1,561,36,36,153,954,48,2621,993,3,0,3,0,0,24,0,0,7,355,0,0,0,0,0,0,0,0,6,5,107,0,0,14,1,359,1208,2052,1537,1763,1499,105,308,793,1900,5937,8188,817,318,836,22,27,0,20,4529,126,15,3637,
77.14285714285715,2020-10-30 03:25:42.857143,31,0,3,1,3,105,321,150,0,2,188,65,5,52,7,1,4,0,1,15,0,0,0,6,382,23,47,49,472,10,303,1866,441,110,314,1617,1321,123,2,197,1649,163,749,507,2951,57,19,331,1,9,2,0,53,66,0,0,0,2573,4181,0,0,0,121,42,5,51,0,0,112,50,0,0,265,32,39,0,162,24,0,0,0,24,49,5,192,33,33,13,43,30,278,10,265,43,62,62,6,26,39,13,60,5,108,16,77,63,59,37,4,18,74,5,32,19,64,132,13,187,38,8,54,3,33,9,12,1,2733,935,3,2692,3889,115,1931,733,1886,5313,1856,53,277,1055,2346,8624,1633,704,620,223,1189,314,9373,390,44,56,775,5082,90,860,0,7262,642,1746,2388,438,3029,14694,10900,476,0,0,3,1153,439,3,9672,332,718,160,5,13,270,27,20,53,88,18,2,347,4,8,27,536,193,73,1710,90,3,6,449,1165,1161,15025,988,299,1226,1621,1384,2186,745,0,543,677,398,5587,588,1865,614,374,1165,598,655,20,410,53,3,1,45,36,51,8,3,107,112,14,235,5,90,11,41,38,23,29,552,3,0,4,221,498,0,40,5,0,0,3,23,13,1,2,48,1,29,16,2,4,0,0,0,0,0,21,0,3,11,140,32,0,2,0,10,6,0,1,0,0,0,5,5,418,1,0,0,0,0,0,0,0,0,0,216,635,246,148,0,471,17,2,59,265,957,966,1,13,13,37,11,29,72,6,40,28,55,13,30,3,9,15,13,5,82,1,563,36,36,153,957,48,2631,997,3,0,3,0,0,24,0,0,7,357,0,0,0,0,0,0,0,0,6,5,108,0,0,14,1,359,1216,2064,1548,1776,1510,105,309,797,1913,5969,8243,821,319,842,22,27,0,20,4552,126,15,3643,
